Unnamed: 0,Account Name,DBA,City,State,County,Business License App Category Name,Expire Date,Latitude,Longitude,Zip Code,Year,name,synonyms,street_address,city,state,zip,long,lat
2440.0,Little Rescue on the Prairie,,Log Lane Village,CO,MORGAN,Pet Animal Small Shelter,3/2/2026,40.2684611,-103.8322909,80705.0,2024.0,,,,,,,,
2441.0,Muttly Manor LLC,,Brush,CO,MORGAN,Pet Boarding and/or Training,3/2/2026,40.2547122,-103.6380865,80723.0,2024.0,,,,,,,,
2442.0,Mutts and pups grooming llc,Mutts and pups,Brush,CO,MORGAN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.2549577,-103.629189,80723.0,2024.0,,,,,,,,
2443.0,Paw Passion Grooming LLC,Paw Passion Mobile Grooming,Brush,CO,MORGAN,Pet Grooming Facility - Mobile Groomer,3/2/2026,40.2588686,-103.6238367,80723.0,2024.0,,,,,,,,
2444.0,"Paws and Claws Grooming, LLC",,Fort Morgan,CO,MORGAN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.2319,-103.8957658,80701.0,2024.0,,,,,,,,
2445.0,PAWSecond Chance Rescue,,Log Lane Village,CO,MORGAN,Pet Handler,3/2/2026,40.2691338,-103.8328796,80705.0,2024.0,,,,,,,,
2446.0,PAWSecond Chance Rescue,,Log Lane Village,CO,MORGAN,Pet Animal Small Shelter,3/2/2026,40.2691338,-103.8328796,80705.0,2024.0,,,,,,,,
2447.0,PAWSecond Chance Rescue,,Log Lane Village,CO,MORGAN,Pet Transporter,3/2/2026,40.2691338,-103.8328796,80705.0,2024.0,,,,,,,,
2448.0,"Sandy Acres Kennel, LLC",,Brush,CO,MORGAN,Small Scale Dog Breeder,3/2/2026,40.2481916,-103.6027882,80723.0,2024.0,,,,,,,,
2449.0,Spaw Land Grooming Salon LLC,,Wiggins,CO,MORGAN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.2296389,-104.0740216,80654.0,2024.0,,,,,,,,
2450.0,"Sunny Dayz Grooming Salon, LLC",,Fort Morgan,CO,MORGAN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.2548385,-103.7694407,80701.0,2024.0,,,,,,,,
2451.0,The Tiny Groomer Store LLC,Groomer,Brush,CO,MORGAN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.25592899999999,-103.6235311,80723.0,2024.0,,,,,,,,
2452.0,Amy T Proctor,Paw Parlor,Rocky Ford,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.052508,-103.7202274,81067.0,2024.0,,,,,,,,
2453.0,Ark Valley Animal Hospital Inc,,La Junta,CO,OTERO,Pet Boarding and/or Training,3/2/2026,37.9992384,-103.5899603,81050.0,2024.0,,,,,,,,
2454.0,City of La Junta,City of La Junta Animal Shelter,La Junta,CO,OTERO,Pet Animal Small Shelter,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2455.0,City of Rocky Ford,City of Rocky Ford Animal Shleter,Rocky Ford,CO,OTERO,Pet Animal Small Shelter,3/2/2026,38.0522928,-103.7207321,81067.0,2024.0,,,,,,,,
2456.0,Diane Van Landingham,Diane's Spa 4 Paws,La Junta,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2457.0,Donna Allison,The Animal House,Rocky Ford,CO,OTERO,Pet Boarding and/or Training,3/2/2026,38.052508,-103.7202274,81067.0,2024.0,,,,,,,,
2458.0,HappyWag LLC,,La Junta,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2459.0,Kathryn E. Chulata,Puppy Kisses Ranch,Rocky Ford,CO,OTERO,Small Scale Dog Breeder,3/2/2026,38.052508,-103.7202274,81067.0,2024.0,,,,,,,,
2460.0,Lorna R. Gilreath,Paws-itive Image Pet Salon,Fowler,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.1291721,-104.0232934,81039.0,2024.0,,,,,,,,
2461.0,ML Pix LLC,Marnie's Grooming and Pet Supply,La Junta,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2462.0,Painted Prairie Grooming,,La Junta,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.9968126,-103.5331147,81050.0,2024.0,,,,,,,,
2463.0,"Peak View Animal Hospital, Inc.",,Fowler,CO,OTERO,Pet Boarding and/or Training,3/2/2026,38.098126,-104.0447818,81039.0,2024.0,,,,,,,,
2464.0,"Peak View Animal Hospital, Inc.",,Fowler,CO,OTERO,Pet Animal Small Shelter,3/2/2026,38.098126,-104.0447818,81039.0,2024.0,,,,,,,,
2465.0,Sonya Neve,Valley Dog Grooming,La Junta,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2466.0,Wanda S Williams,North La Junta Dog Grooming Bathing,La Junta,CO,OTERO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2467.0,Whitney A. Martenson,Attract Balance Aviary,La Junta,CO,OTERO,Bird Band,3/2/2026,37.9850091,-103.5438321,81050.0,2024.0,,,,,,,,
2468.0,Carol May,Little Paws Dog Care,Montrose,CO,OURAY,Pet Boarding and/or Training,3/2/2026,38.4783198,-107.8761738,,2024.0,,,,,,,,
2469.0,Ouray Dog Company,,Ouray,CO,OURAY,Pet Boarding and/or Training,3/2/2026,38.0381563,-107.6792084,81427.0,2024.0,,,,,,,,
2470.0,Ouray Dog Company,,Ouray,CO,OURAY,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.0381563,-107.6792084,81427.0,2024.0,,,,,,,,
2471.0,Robin Mitchell,,Ouray,CO,OURAY,Independent Contractor (IC) Pet Groomer,3/2/2026,38.0227716,-107.6714487,,2024.0,,,,,,,,
2472.0,"Second Chance Humane Society, Inc",,Ridgway,CO,OURAY,Pet Animal Small Shelter,3/2/2026,38.175711,-107.7399282,81432.0,2024.0,,,,,,,,
2473.0,Anderson County Humane Society,BARC the Humane Society,Palestine,TX,OUT OF STATE,Pet Transporter,3/2/2026,31.7681583,-95.659347,75803.0,2024.0,,,,,,,,
2474.0,Animal Services Center of the Mesilla Valley,ASCMV,Las Cruces,NM,OUT OF STATE,Pet Transporter,3/2/2026,32.3660062,-106.7492115,88012.0,2024.0,,,,,,,,
2475.0,Austin Pets Alive,,Austin,TX,OUT OF STATE,Pet Transporter,3/2/2026,30.267153,-97.7430608,,2024.0,,,,,,,,
2476.0,Aztec Animal Shelter,,Aztec,NM,OUT OF STATE,Pet Transporter,3/2/2026,36.8304156,-107.9749302,87410.0,2024.0,,,,,,,,
2477.0,Best Friends Animal Society,Best Friends Animal Sanctuary,Kanab,UT,OUT OF STATE,Pet Transporter,3/2/2026,37.049375,-112.5344865,84741.0,2024.0,,,,,,,,
2478.0,Blue Sky Pet Supply,,West Valley City,UT,OUT OF STATE,Pet Transporter,3/2/2026,40.7071513,-111.9183935,84119.0,2024.0,,,,,,,,
2479.0,Boarding for Rescues and Animal Welfare,,El Campo,TX,OUT OF STATE,Pet Transporter,3/2/2026,29.19664049999999,-96.2696867,77437.0,2024.0,,,,,,,,
2480.0,Bosque Spay Neuter,Paws and Claws Resource Center,Clifton,TX,OUT OF STATE,Pet Transporter,3/2/2026,31.78237979999999,-97.5766862,76634.0,2024.0,,,,,,,,
2481.0,Catnip Foundation at Big Sky Ranch,,Folsom,LA,OUT OF STATE,Pet Transporter,3/2/2026,30.6227345,-90.1853872,70437.0,2024.0,,,,,,,,
2482.0,Cheyenne Animal Shelter,,Cheyenne,WY,OUT OF STATE,Pet Transporter,3/2/2026,41.1106037,-104.8458225,82007.0,2024.0,,,,,,,,
2483.0,City of Albuquerque Animal Welfare Department,,Albuquerque,NM,OUT OF STATE,Pet Transporter,3/2/2026,35.0650746,-106.7607566,87121.0,2024.0,,,,,,,,
2484.0,City of Las Vegas Animal Care Center,Las Vegas Animal Care Center,Las vegas,NM,OUT OF STATE,Pet Transporter,3/2/2026,35.608129,-105.2088155,87701.0,2024.0,,,,,,,,
2485.0,City of Salina Animal Services,The Salina Animal Shelter,Salina,KS,OUT OF STATE,Pet Transporter,3/2/2026,38.8467483,-97.6048965,67401.0,2024.0,,,,,,,,
2486.0,Crittersville Enterprises LLC,,Culbertson,NE,OUT OF STATE,Pet Transporter,3/2/2026,40.23071400000001,-100.8369649,69024.0,2024.0,,,,,,,,
2487.0,Dog Is My CoPilot,,Jackson,WY,OUT OF STATE,Pet Transporter,3/2/2026,43.4792959,-110.7639382,83001.0,2024.0,,,,,,,,
2488.0,Espanola Valley Humane Society,,Espanola,NM,OUT OF STATE,Pet Transporter,3/2/2026,35.9910383,-106.0818233,,2024.0,,,,,,,,
2489.0,Farmington Regional Animal Shelter,,Farmington,NM,OUT OF STATE,Pet Transporter,3/2/2026,36.7332819,-108.1683305,87401.0,2024.0,,,,,,,,
2490.0,Finney County Humane Society Inc,,Garden City,KS,OUT OF STATE,Pet Transporter,3/2/2026,37.9626159,-100.8540954,67846.0,2024.0,,,,,,,,
2491.0,"Ford County Humane Society, Inc.",,Dodge City,KS,OUT OF STATE,Pet Transporter,3/2/2026,37.75557999999999,-99.996151,67801.0,2024.0,,,,,,,,
2492.0,Forever Homes Animal Rescue,,Alamogordo,NM,OUT OF STATE,Pet Transporter,3/2/2026,32.878701,-105.9811959,88310.0,2024.0,,,,,,,,
2493.0,Four Corners Animal League,,Valdez,NM,OUT OF STATE,Pet Transporter,3/2/2026,36.5344701,-105.5838984,87580.0,2024.0,,,,,,,,
2494.0,Friends of Mountainair Animal Shelter,,Mountainair,NM,OUT OF STATE,Pet Transporter,3/2/2026,34.518355,-106.2312542,87036.0,2024.0,,,,,,,,
2495.0,"Friends of Roswell Animals, Inc. FORA",,Roswell,NM,OUT OF STATE,Pet Transporter,3/2/2026,33.3942528,-104.5226958,,2024.0,,,,,,,,
2496.0,Great Plains Angels for Animals,,Liberal,KS,OUT OF STATE,Pet Transporter,3/2/2026,37.0519988,-100.9298006,67901.0,2024.0,,,,,,,,
2497.0,Humane Society of Taos,Stray Hearts Animal Shelter,Taos,NM,OUT OF STATE,Pet Transporter,3/2/2026,36.4072134,-105.5733788,87571.0,2024.0,,,,,,,,
2498.0,Husky Halfway House Foundation,,Eufaula,OK,OUT OF STATE,Pet Handler,3/2/2026,35.2583761,-95.5751995,74432.0,2024.0,,,,,,,,
2499.0,K9 Delivery LLC,,Fairhope,AL,OUT OF STATE,Pet Transporter,3/2/2026,30.5229719,-87.9033261,36532.0,2024.0,,,,,,,,
2500.0,Megan N. Arreguin,,Bloomington,TX,OUT OF STATE,Pet Transporter,3/2/2026,28.6477735,-96.8924852,,2024.0,,,,,,,,
2501.0,Miami Animal Alliance,,Miami,OK,OUT OF STATE,Pet Transporter,3/2/2026,36.8745146,-94.8774554,74354.0,2024.0,,,,,,,,
2502.0,"Nebraskaland Pets, Inc.",,Atkinson,NE,OUT OF STATE,Pet Transporter,3/2/2026,42.5568792,-99.0332229,68713.0,2024.0,,,,,,,,
2503.0,NMDOG,NMDOG,Albuquerque,NM,OUT OF STATE,Pet Transporter,3/2/2026,35.0843859,-106.650422,,2024.0,,,,,,,,
2504.0,Oklahoma Alliance for Animals,,Tulsa,OK,OUT OF STATE,Pet Transporter,3/2/2026,36.0597406,-95.9009613,74133.0,2024.0,,,,,,,,
2505.0,Operation Pets Alive,,Spring,TX,OUT OF STATE,Pet Transporter,3/2/2026,30.0799405,-95.4171601,77373.0,2024.0,,,,,,,,
2506.0,Pampa Animal Welfare Society,PAWS,Pampa,TX,OUT OF STATE,Pet Transporter,3/2/2026,35.5280858,-100.9708839,79065.0,2024.0,,,,,,,,
2507.0,"Paws Cruisaders, LLC",,San Antonio,TX,OUT OF STATE,Pet Handler,3/2/2026,29.4251905,-98.4945922,,2024.0,,,,,,,,
2508.0,"Paws Cruisaders, LLC",,San Antonio,TX,OUT OF STATE,Pet Transporter,3/2/2026,29.4251905,-98.4945922,,2024.0,,,,,,,,
2509.0,Petsfly.com,,Henderson,NV,OUT OF STATE,Pet Handler,3/2/2026,36.0395247,-114.9817213,,2024.0,,,,,,,,
2510.0,Race for Life Rescue,,Annapolis,MD,OUT OF STATE,Pet Transporter,3/2/2026,38.9764364,-76.489642,,2024.0,,,,,,,,
2511.0,Raton Humane Society,,Raton,NM,OUT OF STATE,Pet Transporter,3/2/2026,36.9033581,-104.4391532,87740.0,2024.0,,,,,,,,
2512.0,Rebel Animal Rescue,,AMARILLO,TX,OUT OF STATE,Pet Transporter,3/2/2026,35.1949834,-101.8765978,79102.0,2024.0,,,,,,,,
2513.0,"Rescued Pets Movement, Inc.",RPM,Houston,TX,OUT OF STATE,Pet Transporter,3/2/2026,29.8168303,-95.4426057,77018.0,2024.0,,,,,,,,
2514.0,"Saving Pets at Risk, Inc.",Dog Rescue,Shawnee,OK,OUT OF STATE,Pet Transporter,3/2/2026,35.3272928,-96.9253004,,2024.0,,,,,,,,
2515.0,Susan E. Trammell,Highway Hounds Rescue and Transport,Fort Worth,TX,OUT OF STATE,Pet Transporter,3/2/2026,32.6320099,-97.2818313,76140.0,2024.0,,,,,,,,
2516.0,Texas Pet Wrangler LLC,,Houston,TX,OUT OF STATE,Pet Transporter,3/2/2026,29.7600771,-95.3701108,,2024.0,,,,,,,,
2517.0,The American Society for the Prevention of Cruelty,ASPCA,New York,NY,OUT OF STATE,Pet Transporter,3/2/2026,40.7127753,-74.0059728,,2024.0,,,,,,,,
2518.0,The Artemis Project Inc,,Hackett,AR,OUT OF STATE,Pet Transporter,3/2/2026,35.1865945,-94.4137643,72937.0,2024.0,,,,,,,,
2519.0,The Humane Society of Tulsa,,Sapulpa,OK,OUT OF STATE,Pet Transporter,3/2/2026,35.9987007,-96.1141664,,2024.0,,,,,,,,
2520.0,Transporter Tinisha Delivers,,Hutto,TX,OUT OF STATE,Pet Transporter,3/2/2026,30.54269949999999,-97.5466702,78634.0,2024.0,,,,,,,,
2521.0,Transporter Tinisha Delivers,,Hutto,TX,OUT OF STATE,Pet Handler,3/2/2026,30.54269949999999,-97.5466702,78634.0,2024.0,,,,,,,,
2522.0,Underdog Animal Rescue and Rehab,,Moab,UT,OUT OF STATE,Pet Animal Large Rescue,3/2/2026,38.5003265,-109.4604305,84532.0,2024.0,,,,,,,,
2523.0,Underdog Animal Rescue and Rehab,,Moab,UT,OUT OF STATE,Pet Transporter,3/2/2026,38.5003265,-109.4604305,84532.0,2024.0,,,,,,,,
2524.0,Valencia County Animal Control,Valencia County Animal Shelter,Los Lunas,NM,OUT OF STATE,Pet Transporter,3/2/2026,34.8119694,-106.7417746,87031.0,2024.0,,,,,,,,
2525.0,Animal Rescue of the Rockies,Animal Rescue of the Rockies Cat Casita,Fairplay,CO,PARK,Pet Animal Small Shelter,3/2/2026,39.223264,-105.9918842,80440.0,2024.0,,,,,,,,
2526.0,Bailey grooming,,Bailey,CO,PARK,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.4077211,-105.4892171,80421.0,2024.0,,,,,,,,
2527.0,Bailey Laundromat LLC,Bailey Laundromat and Dog Wash,Bailey,CO,PARK,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.4060536,-105.4786412,80421.0,2024.0,,,,,,,,
2528.0,"Big Sky Ranch Bed and Biscuit, LLC",,Jefferson,CO,PARK,Pet Boarding and/or Training,3/2/2026,39.3636759,-105.758201,80456.0,2024.0,,,,,,,,
2529.0,"Big Sky Ranch Bed and Biscuit, LLC",,Jefferson,CO,PARK,Pet Handler,3/2/2026,39.3636759,-105.758201,80456.0,2024.0,,,,,,,,
2530.0,County of Park Animal Shelter,,Bailey,CO,PARK,Pet Animal Small Shelter,3/2/2026,39.4060536,-105.4786412,80421.0,2024.0,,,,,,,,
2531.0,High Paw Pet Supplies Inc.,,Fairplay,CO,PARK,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.2234468,-105.9918522,80440.0,2024.0,,,,,,,,
2532.0,"Indigo Mountain Nature Center, Inc",,Lake George,CO,PARK,Pet Animal Sanctuary,3/2/2026,38.9797141,-105.3574943,80827.0,2024.0,,,,,,,,
2533.0,Mountain Pals Pet Sitting LLC,,Alma,CO,PARK,Pet Boarding and/or Training,3/2/2026,39.3404127,-106.0642996,80420.0,2024.0,,,,,,,,
2534.0,Mountain Pals Pet Sitting LLC,,Alma,CO,PARK,Pet Handler,3/2/2026,39.3404127,-106.0642996,80420.0,2024.0,,,,,,,,
2535.0,Paws N Claws Dog Grooming LLC,,Pine,CO,PARK,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.4084249,-105.3232433,80470.0,2024.0,,,,,,,,
2536.0,Katie Arnold,Happy Tails,Holyoke,CO,PHILLIPS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.5844369,-102.3024103,80734.0,2024.0,,,,,,,,
2537.0,Tracy L. Simpson,Dog Gone Kennels,Holyoke,CO,PHILLIPS,Pet Boarding and/or Training,3/2/2026,40.5844369,-102.3024103,80734.0,2024.0,,,,,,,,
2538.0,"Tuxedo Paws, LTD",Tuxedo Paws,Holyoke,CO,PHILLIPS,Pet Boarding and/or Training,3/2/2026,40.5844369,-102.3024103,80734.0,2024.0,,,,,,,,
2539.0,"Tuxedo Paws, LTD",Tuxedo Paws,Holyoke,CO,PHILLIPS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,40.5844369,-102.3024103,80734.0,2024.0,,,,,,,,
2540.0,Aspen Pet Concierge,,Aspen,CO,PITKIN,Pet Handler,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2541.0,Deborah Farrell,Tailwaggers,Basalt,CO,PITKIN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.37248110000001,-107.0785013,,2024.0,,,,,,,,
2542.0,Endless Pawsibilities Dog Training & Services LLC,,Aspen,CO,PITKIN,Pet Boarding and/or Training,3/2/2026,39.2205055,-106.8601334,81611.0,2024.0,,,,,,,,
2543.0,Laura A Dubois,Barking Beauties,Aspen,CO,PITKIN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2544.0,Lucky Day Animal Rescue of Colorado,,Aspen,CO,PITKIN,Pet Animal Large Rescue,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2545.0,"RMP, Inc.",Rocky Mountain Pet Shop,Aspen,CO,PITKIN,Retail / Wholesale of Pet Animals,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2546.0,"RMP, Inc.",Rocky Mountain Pet Shop,Aspen,CO,PITKIN,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2547.0,"Sachson, Inc",Aspen / Pitkin County Animal Shelter,Aspen,CO,PITKIN,Pet Boarding and/or Training,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2548.0,"Sachson, Inc",Aspen / Pitkin County Animal Shelter,Aspen,CO,PITKIN,Pet Animal Small Shelter,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2549.0,"Sachson, Inc",Aspen / Pitkin County Animal Shelter,Aspen,CO,PITKIN,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.1910983,-106.8175387,81611.0,2024.0,,,,,,,,
2550.0,Snowmass Mountain Dog,,Snowmass Village,CO,PITKIN,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.1903602,-106.947666,81615.0,2024.0,,,,,,,,
2551.0,Zeppelin's Wash LLC,Zeppelin's Dirty Dogs,Aspen,CO,PITKIN,Pet Boarding and/or Training,3/2/2026,39.1902854,-106.8161324,81611.0,2024.0,,,,,,,,
2552.0,Zeppelin's Wash LLC,Zeppelin's Dirty Dogs,Aspen,CO,PITKIN,Pet Grooming Facility - Secondary Facility Owner,3/2/2026,39.1902854,-106.8161324,81611.0,2024.0,,,,,,,,
2553.0,Zeppelin's Wash LLC,Zeppelin's Dirty Dogs,Aspen,CO,PITKIN,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.1902854,-106.8161324,81611.0,2024.0,,,,,,,,
2554.0,City of Lamar Animal Shelter,,Lamar,CO,PROWERS,Pet Animal Small Shelter,3/2/2026,38.0846366,-102.6184997,81052.0,2024.0,,,,,,,,
2555.0,Groomingdales Salon and Boutique LLC,,Lamar,CO,PROWERS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.0743397,-102.6236941,81052.0,2024.0,,,,,,,,
2556.0,Lamar Veterinary Clinic LLC,,Lamar,CO,PROWERS,Pet Boarding and/or Training,3/2/2026,38.0886031,-102.6054965,81052.0,2024.0,,,,,,,,
2557.0,Lamar Veterinary Clinic LLC,,Lamar,CO,PROWERS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.0886031,-102.6054965,81052.0,2024.0,,,,,,,,
2558.0,Second Chance Animal Rescue Foundation,,Lamar,CO,PROWERS,Pet Animal Large Rescue,3/2/2026,38.0872307,-102.6207496,81052.0,2024.0,,,,,,,,
2559.0,Tanisha Fleshman Kisamore,Tail Wag'N Grooming,Lamar,CO,PROWERS,Pet Boarding and/or Training,3/2/2026,38.0872307,-102.6207496,81052.0,2024.0,,,,,,,,
2560.0,Tanisha Fleshman Kisamore,Tail Wag'N Grooming,Lamar,CO,PROWERS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.0872307,-102.6207496,81052.0,2024.0,,,,,,,,
2561.0,Tidy Tails Pet Pawlor LLC,Tidy Tails Pet Pawlor LLC,Lamar,CO,PROWERS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.0883462,-102.6187458,81052.0,2024.0,,,,,,,,
2562.0,Animal Welfare & Protection Society,"PAWS,Paws for Life",Pueblo,CO,PUEBLO,Pet Animal Small Shelter,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2563.0,"BA Bakers, LLC",Sit Means Sit,PUEBLO,CO,PUEBLO,Pet Boarding and/or Training,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2564.0,"BA Bakers, LLC",Sit Means Sit,PUEBLO,CO,PUEBLO,Pet Handler,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2565.0,"BA Bakers, LLC",Sit Means Sit,PUEBLO,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2566.0,Beasties LLC,,Pueblo,CO,PUEBLO,Pet Boarding and/or Training,3/2/2026,38.3108403,-104.6265327,81008.0,2024.0,,,,,,,,
2567.0,Beasties LLC,,Pueblo,CO,PUEBLO,Retail / Wholesale of Pet Animals,3/2/2026,38.3108403,-104.6265327,81008.0,2024.0,,,,,,,,
2568.0,Beasties LLC,,Pueblo,CO,PUEBLO,Reptile / Amphibian Breeder,3/2/2026,38.3108403,-104.6265327,81008.0,2024.0,,,,,,,,
2569.0,Beasties LLC,,Pueblo,CO,PUEBLO,Pet Animal Small Shelter,3/2/2026,38.3108403,-104.6265327,81008.0,2024.0,,,,,,,,
2570.0,Bianka M Williams,Bianka's Dackels,Pueblo,CO,PUEBLO,Small Scale Dog Breeder,3/2/2026,38.2819336,-104.6113208,81003.0,2024.0,,,,,,,,
2571.0,Bird D's Grooming & Embroidery LLC,Bird D's Grooming,Pueblo,CO,PUEBLO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2572.0,Blessed Beyond Dobermans LLC,,Pueblo West,CO,PUEBLO,Large Scale Dog Breeder,3/2/2026,38.3929879,-104.6846433,81007.0,2024.0,,,,,,,,
2573.0,Bradburn Group LLC,The Proper Pup Dog Training,Pueblo,CO,PUEBLO,Pet Handler,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2574.0,Brittany Schillinger,,Pueblo,CO,PUEBLO,Pet Boarding and/or Training,3/2/2026,38.2787767,-104.6085313,81003.0,2024.0,,,,,,,,
2575.0,Celia L. Steves,Mudpuppy Grooming,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.233561,-104.647096,81005.0,2024.0,,,,,,,,
2576.0,Cold Blooded Expos LLC,,Pueblo,CO,PUEBLO,Retail / Wholesale of Pet Animals,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2577.0,Colleen F Lopez,Colleens Grooming,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.3017507,-104.6768268,81008.0,2024.0,,,,,,,,
2578.0,Colorado Bullies & More,,Rye,CO,PUEBLO,Pet Animal Small Shelter,3/2/2026,37.8215916,-104.8077935,81069.0,2024.0,,,,,,,,
2579.0,Cooper's Companions,,Pueblo,CO,PUEBLO,Pet Animal Large Rescue,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2580.0,Cosmos Mobile Grooming Company,,Pueblo,CO,PUEBLO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2581.0,Cryptic Creations LLC,Cryptic Creations LLC,Pueblo West,CO,PUEBLO,Retail / Wholesale of Pet Animals,3/2/2026,38.3324119,-104.7404269,,2024.0,,,,,,,,
2582.0,Cryptic Creations LLC,Cryptic Creations LLC,Pueblo West,CO,PUEBLO,Small Animal Breeder,3/2/2026,38.3324119,-104.7404269,,2024.0,,,,,,,,
2583.0,"Cyndy's Grooming, LLC",,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.2379908,-104.6440374,81005.0,2024.0,,,,,,,,
2584.0,Diamonds In The Ruff Pet Spa,,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2585.0,Dirty to Purrrdy,Dirty to Purrdy,Avondale,CO,PUEBLO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.2375025,-104.3510792,81022.0,2024.0,,,,,,,,
2586.0,Douglas Poll,Doug's Grooming,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.3050448,-104.5941077,81001.0,2024.0,,,,,,,,
2587.0,Elite Paws Pet Resort,Elite Paws Pet Resort,Pueblo,CO,PUEBLO,Pet Boarding and/or Training,3/2/2026,38.2509002,-104.5008468,81006.0,2024.0,,,,,,,,
2588.0,Elite Paws Pet Resort,Elite Paws Pet Resort,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.2509002,-104.5008468,81006.0,2024.0,,,,,,,,
2589.0,Gina A Bryan,Going Poodles,Pueblo,CO,PUEBLO,Small Scale Dog Breeder,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2590.0,Gold Valley Farrier and Pet Grooming LLC,,Pueblo West,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.3324119,-104.7404269,,2024.0,,,,,,,,
2591.0,Groombusters LLC,,Pueblo,CO,PUEBLO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.2705996,-104.6101033,,2024.0,,,,,,,,
2592.0,Hailey Houghton,Bailey's Bath,Pueblo west,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.3324119,-104.7404269,,2024.0,,,,,,,,
2593.0,Heather A. Weaver,Heather's Doggie Do's & Kitties Too,Pueblo,CO,PUEBLO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.3398652,-104.6639268,81007.0,2024.0,,,,,,,,
